Classification	ID	Name
eski1264/eski1265	yupi1267	Yupik
eski1264/eski1265	inui1246	Inuit
eski1264/eski1265/inui1246	gree1280	Greenlandic Inuit
eski1264/eski1265/inui1246	inup1234	Alaskan Inupiaq
mong1349	mong1329	Mongolic
mong1349/mong1329	oira1260	Eastern Mongolic
mong1349/mong1329	sout2705	Southern Periphery Mongolic
mong1349/mong1329/oira1260	khal1273	Khalkha-Buriat
mong1349/mong1329/oira1260/khal1273	mong1331	Mongolian
mong1349/mong1329/oira1260/khal1273	buri1258	Buriat
mong1349/mong1329/sout2705	shir1260	Shirongol
mong1349/mong1329/sout2705/shir1260	baoa1237	Baoanic
mong1349/mong1329/sout2705/shir1260	tuuu1240	Monguoric
sali1255	inte1241	Interior Salish
sali1255	coas1325	Coast Salish
sali1255/inte1241	sout1559	Southern Interior Salish
sali1255/inte1241	nort2948	Northern Interior Salish
sali1255/inte1241/sout1559	kali1307	Kalispel-Spokane
sali1255/coas1325	tsam1241	Tsamosan
sali1255/coas1325	cent2129	Central Salish
sali1255/coas1325/tsam1241	coas1311	Coastal Tsamosan
sali1255/coas1325/tsam1241	inla1265	Inland Tsamosan
sali1255/coas1325/cent2129	lush1251	Lushootseed-Puget
sali1255/coas1325/cent2129	stra1246	Straits Salish
east2433	kubo1241	Kubo-Samo-Bibo
indo1319	anat1257	Anatolian
indo1319	uncl1527	Unclassified Indo-European
indo1319	clas1257	Classical Indo-European
indo1319/anat1257	luvo1234	Luvo-Lydian
indo1319/anat1257/luvo1234	luvo1235	Luvo-Palaic
indo1319/anat1257/luvo1234/luvo1235	luvi1234	Luvic
indo1319/anat1257/luvo1234/luvo1235/luvi1234	uncl1514	Unclassified Luvic
indo1319/anat1257/luvo1234/luvo1235/luvi1234	luvi1235	Luvian
indo1319/anat1257/luvo1234/luvo1235/luvi1234	lyco1238	Lyco-Carian
indo1319/anat1257/luvo1234/luvo1235/luvi1234/lyco1238	lyco1239	Lyco-Sidetic
indo1319/anat1257/luvo1234/luvo1235/luvi1234/lyco1238	mily1239	Milyan-Carian
indo1319/clas1257	celt1248	Celtic
indo1319/clas1257	indo1320	Indo-Iranian
indo1319/clas1257	balt1263	Balto-Slavic
indo1319/clas1257	arme1241	Armenic
indo1319/clas1257	ital1284	Italic
indo1319/clas1257	alba1267	Albanian
indo1319/clas1257	germ1287	Germanic
indo1319/clas1257	tokh1241	Tokharian
indo1319/clas1257	grae1234	Graeco-Phrygian
indo1319/clas1257/celt1248	nucl1715	Nuclear Celtic
indo1319/clas1257/celt1248/nucl1715	unun9887	Unclassified Nuclear Celtic
indo1319/clas1257/celt1248/nucl1715	tgbc1234	TGB Celtic
indo1319/clas1257/celt1248/nucl1715	cisa1238	Cisalpine Celtic
indo1319/clas1257/celt1248/nucl1715/tgbc1234	insu1254	Insular Celtic
indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254	goid1240	Goidelic
indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254	bryt1239	Brythonic
indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254/goid1240	mode1265	Modern Goidelic
indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254/goid1240/mode1265	east2734	Eastern Goidelic
indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254/bryt1239	sout3176	Southwestern Brythonic
indo1319/clas1257/celt1248/nucl1715/tgbc1234/insu1254/bryt1239	oldm1247	Old-Modern Welsh
indo1319/clas1257/indo1320	nuri1243	Nuristani
indo1319/clas1257/indo1320	iran1269	Iranian
indo1319/clas1257/indo1320	indo1321	Indo-Aryan
indo1319/clas1257/indo1320/nuri1243	waig1246	Nuristani Kalasha-Tregami
indo1319/clas1257/indo1320/iran1269	pash1269	Pashto
indo1319/clas1257/indo1320/iran1269	cent2317	Central Iranian PBS
indo1319/clas1257/indo1320/iran1269	ormu1249	Ormuri-Parachi
indo1319/clas1257/indo1320/iran1269	sang1343	Sanglechi-Ishkashimi
indo1319/clas1257/indo1320/iran1269	cent2399	Central Eastern Iranian
indo1319/clas1257/indo1320/iran1269	sout3157	Southwestern Iranian
indo1319/clas1257/indo1320/iran1269	saka1303	Saka-Wakhi
indo1319/clas1257/indo1320/iran1269/pash1269	nucl1276	Nuclear Pashto
indo1319/clas1257/indo1320/iran1269/cent2317	cent2318	Central Iranian PB
indo1319/clas1257/indo1320/iran1269/cent2317	sogd1247	Sogdic-Ossetic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318	nort3177	Northwestern Iranian
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177	casp1236	Caspian
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177	tati1243	Adharic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177	cent2264	Central Iran Kermanic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177	laki1246	Laki-Kurdish
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177	komi1276	Komisenian
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177	balo1260	Balochic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/casp1236	gila1242	Gilaki-Rudbari
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/casp1236	maza1305	Mazanderani-Shahmirzadi
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243	zaza1246	Zaza
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243	tati1244	Tatic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243	gora1267	Gorani
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244	cent2265	Central Tatic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244	nort2642	Northern Tatic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244	sout3177	Southern Tatic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244/cent2265	taro1267	Taromic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244/cent2265	khal1276	Khalkhalic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244/sout3177	vafs1241	Vafsic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244/sout3177	rama1272	Ramand-Karaj
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/gora1267	shab1250	Shabak-Bajalani
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/cent2264	nucl1790	Nuclear Central Iran Kermanic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/cent2264/nucl1790	kash1282	Kashanic
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/cent2264/nucl1790	yazd1241	Yazdi-Kermani-Nayini
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/laki1246	kurd1259	Kurdish
indo1319/clas1257/indo1320/iran1269/cent2317/cent2318/nort3177/balo1260	sout3242	Southern-Western Balochi
indo1319/clas1257/indo1320/iran1269/cent2317/sogd1247	osse1245	Ossetic
indo1319/clas1257/indo1320/iran1269/cent2317/sogd1247	sogd1248	Sogdic
indo1319/clas1257/indo1320/iran1269/cent2317/sogd1247/osse1245	osse1243	Modern Ossetic
indo1319/clas1257/indo1320/iran1269/cent2317/sogd1247/sogd1248	sogd1246	Sogdian-Yagnobi
indo1319/clas1257/indo1320/iran1269/cent2399	yidg1239	Yidgha-Munji
indo1319/clas1257/indo1320/iran1269/cent2399	shug1237	Shughni-Yazgulami
indo1319/clas1257/indo1320/iran1269/cent2399/shug1237	shug1253	Shughnic
indo1319/clas1257/indo1320/iran1269/sout3157	midd1352	Middle-Modern Persian
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352	mode1259	Modern Southwestern Iranian
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259	luri1257	Luric-Dezfulic
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259	fars1254	Farsic-Caucasian Tat
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259/luri1257	luri1252	Luric
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259/luri1257/luri1252	bakh1252	Bakhtiari-Southern Lori
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259/fars1254	fars1255	Farsic
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259/fars1254	cauc1242	Caucasian Tat
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259/fars1254/fars1255	east2745	Eastern Farsic
indo1319/clas1257/indo1320/iran1269/sout3157/midd1352/mode1259/fars1254/fars1255/east2745	taji1250	Tajikic
indo1319/clas1257/indo1320/iran1269/saka1303	saka1298	Saka
indo1319/clas1257/indo1320/indo1321	gawa1246	Gawarbatic
indo1319/clas1257/indo1320/indo1321	midd1375	Middle-Modern Indo-Aryan
indo1319/clas1257/indo1320/indo1321	pash1270	Pashayi
indo1319/clas1257/indo1320/indo1321/gawa1246	shum1244	Shumashtic
indo1319/clas1257/indo1320/indo1321/midd1375	dard1244	Eastern Dardic
indo1319/clas1257/indo1320/indo1321/midd1375	cont1248	Continental Indo-Aryan
indo1319/clas1257/indo1320/indo1321/midd1375	sinh1245	Dhivehi-Sinhala
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244	hima1250	Himachali
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244	kash1285	Kashmiric
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244	nucl1819	Nuclear Eastern Dardic
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250	nucl1728	Nuclear Himachali
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250	kang1292	Kangric-Chamealic-Bhattiyali
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250/kang1292	indo1311	Kangri-Dogri
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250/kang1292	cham1331	Chamealic
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250/kang1292/cham1331	bhad1243	Bhadrawahi-Bhalesi-Curahi
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250/kang1292/cham1331/bhad1243	bhad1244	Bhadarwahic
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/hima1250/kang1292/cham1331/bhad1243/bhad1244	chin1493	Chinali-Lahul Lohar
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819	shin1270	Shinaic
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819	kohi1251	Kohistani
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/shin1270	west2860	Western Shinaic
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/shin1270	kohi1247	Kohistanic Shina
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/shin1270/west2860	palu1255	Dangari
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/kohi1251	indu1240	Indus Kohistanic
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/kohi1251	dirs1236	Dir-Swat Kohistani
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/kohi1251	uncl1535	Unclassified Kohistani
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/kohi1251/indu1240	oute1238	Outer Indus Kohistani
indo1319/clas1257/indo1320/indo1321/midd1375/dard1244/nucl1819/kohi1251/indu1240/oute1238	bate1269	Bateri-Mankiyali
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248	indo1325	Indo-Aryan Southern zone
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248	indo1324	Indo-Aryan Northwestern zone
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248	indo1323	Indo-Aryan Eastern zone
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248	midl1245	Midlands Indo-Aryan
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1325	mara1416	Marathic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1325/mara1416	mara1422	Marathi-Konkani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1325/mara1416/mara1422	oldm1248	Old-Modern Marathi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1325/mara1416/mara1422/oldm1248	mode1268	Modern Marathi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1325/mara1416/mara1422/oldm1248/mode1268	west2963	Western Marathi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324	sind1278	Sindhi-Lahnda
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278	lahn1241	Greater Panjabic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278	sind1279	Sindhic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/lahn1241	paha1255	Paharic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/lahn1241	east2727	Eastern Panjabic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/lahn1241	hind1274	Hindko-Siraiki
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/lahn1241/hind1274	sira1271	Siraikic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/lahn1241/hind1274	hind1271	Hindko
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/sind1279	uncl1504	Unclassified Sindhic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/sind1279	lasi1244	Lasi-Jadgali
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1324/sind1278/sind1279	sind1282	Sindhi-Kachchi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323	halb1246	Halbic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323	oriy1254	Oriya-Gauda-Kamrupa
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254	gaud1237	Gauda-Kamrupa
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254	macr1269	Macro-Oriya
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237	gaud1238	Gauda-Banga
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237	kamt1240	Kamrupa
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237/gaud1238	uncl1515	Unclassified Gauda-Banga
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237/gaud1238	sout3182	Southeastern Bengali
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237/gaud1238	east2744	Eastern Bengali
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237/kamt1240	assa1262	Eastern Kamrupa
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237/kamt1240	kamt1242	Kamta
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/indo1323/oriy1254/gaud1237/kamt1240/kamt1242	west2382	Western Kamta
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245	apab1234	Apabhramsic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245	khan1271	Khandesic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245	indo1310	Indo-Aryan Northern zone
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245	bhil1254	Bhil
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245	shau1239	Shaurasenic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234	guja1255	Gujarati-Rajasthani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255	raja1256	Rajasthani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255	guja1256	Gujaratic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256	mewa1254	Mewati-Gojri
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256	uncl1534	Unclassified Rajasthani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256	mewa1253	Mewaric
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256	east2890	Eastern Rajasthani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256	west2831	Western Rajasthani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256	bagr1245	Bagri-Jandavra
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/raja1256/west2831	indu1243	Indus Rajasthani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/apab1234/guja1255/guja1256	west2830	Western Gujaratic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/indo1310	east1436	Eastern Pahari
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/indo1310	cent1977	Central Pahari
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/bhil1254	rath1244	Rathawi-Palya
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/bhil1254	vasa1240	Vasave-Noiri
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/bhil1254	gara1268	Garasia Bhil
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/bhil1254	paur1240	Pauri-Nahali
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239	biha1245	Bihari
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239	indo1322	Indo-Aryan Central zone
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239	east2726	Eastern Hindi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245	mait1254	Magadhan
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245	thar1284	Tharuic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245	unun9885	Unclassified Bihari
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/mait1254	bhoj1246	Bhojpuric
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/mait1254	sada1243	Sadanic
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/mait1254/sada1243	sadr1250	Sadri-Panchpargania
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/mait1254/sada1243/sadr1250	sada1242	India-Nepal-Bangladesh Sadri
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/thar1284	unun9886	Unclassified Tharu
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/thar1284	east2316	Eastern Tharu
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/thar1284/east2316	dang1277	Dangaura-Khuna-Sonaha
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/biha1245/unun9885	kusw1234	Kuswaric
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322	west2812	Western Hindi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322	roma1329	Romani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/west2812	unun9883	Unclassified Western Hindi
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/west2812	hind1270	Hindustani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/west2812	bund1252	Bundeli-Bharia
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/west2812/unun9883	gher1240	Ghera-Gurgula
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/roma1329	roma1330	Anglo-Northwestern Romani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/roma1329/roma1330	brit1245	British Romani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/indo1322/roma1329/roma1330	nort3197	Northwestern Romani
indo1319/clas1257/indo1320/indo1321/midd1375/cont1248/midl1245/shau1239/east2726	awad1245	Awadhic
indo1319/clas1257/indo1320/indo1321/midd1375/sinh1245	sinh1247	Sinhalaic
indo1319/clas1257/indo1320/indo1321/pash1270	west2387	Western Pashayi
indo1319/clas1257/indo1320/indo1321/pash1270	east2322	Eastern Pashayi
indo1319/clas1257/balt1263	east2280	Eastern Baltic
indo1319/clas1257/balt1263	slav1255	Slavic
indo1319/clas1257/balt1263/slav1255	sout3147	South Slavic
indo1319/clas1257/balt1263/slav1255	west2792	West Slavic
indo1319/clas1257/balt1263/slav1255	east1426	East Slavic
indo1319/clas1257/balt1263/slav1255/sout3147	west2804	Western South Slavic
indo1319/clas1257/balt1263/slav1255/sout3147	east2269	Eastern South Slavic
indo1319/clas1257/balt1263/slav1255/sout3147/east2269	mace1252	Macedo-Bulgarian
indo1319/clas1257/balt1263/slav1255/west2792	sorb1249	Sorbian
indo1319/clas1257/balt1263/slav1255/west2792	lech1241	Lechitic
indo1319/clas1257/balt1263/slav1255/west2792	czec1260	Czech-Slovak
indo1319/clas1257/balt1263/slav1255/west2792/lech1241	poli1262	Polish-Silesian
indo1319/clas1257/balt1263/slav1255/east1426	ukra1257	Ukrainian-Rusyn
indo1319/clas1257/arme1241	east2768	Eastern-Western Armenian
indo1319/clas1257/ital1284	sabe1249	Sabellic
indo1319/clas1257/ital1284	uncl1536	Unclassified Italic
indo1319/clas1257/ital1284	lati1262	Latino-Faliscan
indo1319/clas1257/ital1284/lati1262	lati1263	Latinic
indo1319/clas1257/ital1284/lati1262/lati1263	impe1234	Imperial Latin
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234	roma1334	Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334	ital1285	Italo-Western Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334	east2714	Eastern Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334	sout3158	Southern Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285	west2813	Western Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285	ital1286	Italo-Dalmatian
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813	unsh1234	Unshifted Western Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813	shif1234	Shifted Western Romance
indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234	nort3208	Northwestern Shifted Romance
